"Disorder id","Disorder name","Human gene symbol","Mouse model description","PhenoDigm % score","Matching human phenotypes","Matching mouse phenotypes"
"ORPHA:243","46,Xx Gonadal Dysgenesis","BNC1","Bnc1<em1(IMPC)H> hom early",40.17,"HP:0004349,HP:0008209,HP:0000786,HP:0000938,HP:0000144,HP:0010464,HP:0000869,HP:0005625","MP:0010123,MP:0001926"
"ORPHA:243","46,Xx Gonadal Dysgenesis","BNC1","Bnc1<em1(IMPC)H> hom late",39.9,"HP:0000823,HP:0008209,HP:0000062,HP:0000786,HP:0000144,HP:0008214,HP:0010464,HP:0000837,HP:0009888,HP:0008684,HP:0000133,HP:0000869,HP:0002225","MP:0000367,MP:0001147,MP:0002059,MP:0002075"
"ORPHA:244","Primary Ciliary Dyskinesia","GAS2L2","Gas2l2<tm1a(KOMP)Wtsi> hom early",48.495,"HP:0000405,HP:0012206,HP:0000365,HP:0008222,HP:0003251","MP:0001925,MP:0001926,MP:0004738"
"ORPHA:244","Primary Ciliary Dyskinesia","DNAL1","Dnal1<tm1.1(KOMP)Vlcg> het early",39.34,"HP:0005425,HP:0100750,HP:0001746,HP:0001748,HP:0011947,HP:0011617,HP:0025177,HP:0002110,HP:0002566,HP:0010772","MP:0001175,MP:0002581,MP:0005012"
"ORPHA:244","Primary Ciliary Dyskinesia","MCIDAS","Mcidas<em2(IMPC)Tcp> hom early",48.885,"HP:0000405,HP:0001746,HP:0012206,HP:0001748,HP:0000365,HP:0008222,HP:0003251","MP:0001926,MP:0000218,MP:0004738,MP:0001925,MP:0000689"
"ORPHA:244","Primary Ciliary Dyskinesia","LRRC56","Lrrc56<em1(IMPC)Tcp> hom early",50.655,"HP:0001696,HP:0005425,HP:0011539,HP:0001746,HP:0100750,HP:0012206,HP:0001627,HP:0001748,HP:0011947,HP:0008222,HP:0001719,HP:0001669,HP:0011617,HP:0003251,HP:0025177,HP:0002110,HP:0010772,HP:0011535","MP:0006065,MP:0001925,MP:0000702,MP:0001175"
"ORPHA:244","Primary Ciliary Dyskinesia","ODAD2","Odad2<em1(IMPC)Mbp> hom early",43.46,"HP:0001746,HP:0012206,HP:0001748,HP:0008222,HP:0003251","MP:0000692,MP:0001925"
"ORPHA:244","Primary Ciliary Dyskinesia","CCNO","Ccno<em1(IMPC)Mbp> het early",34.83,"HP:0001746,HP:0001748","MP:0000691,MP:0000689"
"ORPHA:244","Primary Ciliary Dyskinesia","CCDC40","Ccdc40<em1(IMPC)J> hom early",41.95,"HP:0001746,HP:0012206,HP:0001748,HP:0008222,HP:0003251","MP:0001925,MP:0000218"
"ORPHA:2440","Isolated Split Hand-Split Foot Malformation","EPS15L1","Eps15l1<em1(IMPC)J> hom early",33.95,"HP:0000526","MP:0001319"
"ORPHA:244242","Hellp Syndrome","CFI","Cfi<tm1b(EUCOMM)Hmgu> hom early",41.75,"HP:0025547,HP:0001873,HP:0001937,HP:0001878","MP:0003179"
"ORPHA:2461","Marden-Walker Syndrome","PIEZO2","Piezo2<em2(IMPC)J> het early",29.765,"HP:0007018","MP:0002574"
"ORPHA:2461","Marden-Walker Syndrome","PIEZO2","Piezo2<em2(IMPC)J> hom embryo",17.215,"HP:0001511","MP:0001697"
"ORPHA:247262","Hyperphosphatasia-Intellectual Disability Syndrome","PIGL","Pigl<tm1b(KOMP)Wtsi> het early",15.135,"HP:0002558,HP:0002553","MP:0002098"
"ORPHA:247262","Hyperphosphatasia-Intellectual Disability Syndrome","PIGO","Pigo<tm1b(EUCOMM)Wtsi> het early",14.595,"HP:0001009","MP:0003928"
"ORPHA:2495","Meningioma","SUFU","Sufu<tm1b(KOMP)Wtsi> het early",11.205,"HP:0100648","MP:0000470"
"ORPHA:2495","Meningioma","SUFU","Sufu<tm1b(KOMP)Wtsi> hom embryo",29.07,"HP:0000238","MP:0003720,MP:0003864,MP:0006108,MP:0003232"
"ORPHA:2495","Meningioma","SMO","Smo<tm1b(KOMP)Wtsi> het early",21.005,"HP:0001279,HP:0001342","MP:0005333,MP:0010506,MP:0003928"
"ORPHA:2495","Meningioma","SMARCE1","Smarce1<em1(IMPC)J> het early",21.725,"HP:0002355,HP:0001251","MP:0001402"
"ORPHA:2495","Meningioma","TRAF7","Traf7<em1(IMPC)Tcp> het early",21.06,"HP:0001085","MP:0001325"
"ORPHA:2495","Meningioma","BAP1","Bap1<em2(IMPC)Marc> het early",17.645,"HP:0001085,HP:0000360,HP:0010628","MP:0004738"
"ORPHA:250923","Isolated Aniridia","PAX6","Pax6<em1(IMPC)Mbp> het early",39.605,"HP:0000518,HP:0000526,HP:0008059,HP:0000659","MP:0001314,MP:0001297,MP:0005542,MP:0001293"
"ORPHA:250923","Isolated Aniridia","PAX6","Pax6<em1(IMPC)Mbp> het embryo",34.385,"HP:0000526,HP:0008059","MP:0001297"
"ORPHA:250923","Isolated Aniridia","PAX6","Pax6<em1(IMPC)Mbp> hom embryo",31.9,"HP:0000526,HP:0008059","MP:0001293"
"ORPHA:250984","Autosomal Recessive Stickler Syndrome","COL9A2","Col9a2<tm1b(EUCOMM)Wtsi> hom early",43.235,"HP:0005930,HP:0000407,HP:0000347,HP:0002656,HP:0002857","MP:0002764,MP:0005296,MP:0000559,MP:0002932,MP:0005108,MP:0004738,MP:0000558,MP:0004509,MP:0002102,MP:0000552"
"ORPHA:250984","Autosomal Recessive Stickler Syndrome","COL9A3","Col9a3<em1(IMPC)Tcp> hom early",20.345,"HP:0000407","MP:0004738"
"ORPHA:2510","Micro Syndrome","RAB18","Rab18<Gt(EUCE0233a03)Hmgu> het early",24.16,"HP:0000648,HP:0000480,HP:0007703","MP:0006243"
"ORPHA:2510","Micro Syndrome","RAB3GAP2","Rab3gap2<tm1b(KOMP)Wtsi> hom early",41.93,"HP:0003196,HP:0007703,HP:0000431,HP:0000648,HP:0000480","MP:0008259,MP:0000443"
"ORPHA:251019","2Q32Q33 Microdeletion Syndrome","SATB2","Satb2<tm1b(KOMP)Wtsi> het early",20.785,"HP:0008734","MP:0001120"
"ORPHA:251028","Satb2-Associated Syndrome Due To A Chromosomal Rearrangement","SATB2","Satb2<tm1b(KOMP)Wtsi> het early",22.075,"HP:0008734,HP:0000028,HP:0000054,HP:0003241","MP:0001120"
"ORPHA:2512","Autosomal Recessive Primary Microcephaly","CENPJ","Cenpj<tm1a(EUCOMM)Wtsi> hom early",32.475,"HP:0003103","MP:0010124"
"ORPHA:2512","Autosomal Recessive Primary Microcephaly","CDK5RAP2","Cdk5rap2<tm1a(EUCOMM)Wtsi> hom early",33.45,"HP:0003103","MP:0010124"
"ORPHA:2512","Autosomal Recessive Primary Microcephaly","PYCR2","Pycr2<tm1a(EUCOMM)Wtsi> hom early",31.7,"HP:0003103","MP:0000063"
"ORPHA:2512","Autosomal Recessive Primary Microcephaly","WARS1","Wars1<tm1b(EUCOMM)Hmgu> het late",33.85,"HP:0000076,HP:0000122","MP:0002135,MP:0008528"
"ORPHA:2512","Autosomal Recessive Primary Microcephaly","TRAPPC10","Trappc10<tm1b(KOMP)Wtsi> hom early",34.055,"HP:0003103","MP:0010124"
"ORPHA:2512","Autosomal Recessive Primary Microcephaly","CEP135","Cep135<em1(IMPC)J> het early",33.11,"HP:0003103","MP:0000063"
"ORPHA:2512","Autosomal Recessive Primary Microcephaly","WDR62","Wdr62<em1(IMPC)Tcp> hom early",21.515,"HP:0000076,HP:0000122","MP:0002989"
"ORPHA:251510","46,Xy Partial Gonadal Dysgenesis","MAP3K1","Map3k1<tm1a(KOMP)Wtsi> het early",22.065,"HP:0000939","MP:0010123"
"ORPHA:251510","46,Xy Partial Gonadal Dysgenesis","NR0B1","Nr0b1<em2(IMPC)Wtsi> hem early",37.165,"HP:0000062,HP:0000812,HP:0000030,HP:0010464,HP:0000142,HP:0000028,HP:0000054,HP:0000939,HP:0008730,HP:0008736,HP:0000149,HP:0000133,HP:0000047,HP:0000150,HP:0008665,HP:0100779,HP:0000815,HP:0000027,HP:0000058,HP:0008734,HP:0012244,HP:0000045,HP:0012870,HP:0008726","MP:0010123,MP:0002160"
"ORPHA:254343","Autosomal Recessive Spastic Ataxia-Optic Atrophy-Dysarthria Syndrome","MTPAP","Mtpap<tm1.1(KOMP)Vlcg> het early",32.535,"HP:0000648,HP:0007240,HP:0002073","MP:0001392,MP:0001102"
"ORPHA:254525","Temple Syndrome Due To Paternal 14Q32.2 Microdeletion","DLK1","Dlk1<em1(IMPC)Wtsi> hom early",17.865,"HP:0001513","MP:0003961"
"ORPHA:254528","Kagami-Ogata Syndrome Due To Maternal 14Q32.2 Microdeletion","DLK1","Dlk1<em1(IMPC)Wtsi> hom early",19.415,"HP:0012385,HP:0000023,HP:0001537,HP:0012785,HP:0001539,HP:0001239,HP:0001371","MP:0010024"
"ORPHA:254531","Temple Syndrome Due To Paternal 14Q32.2 Hypomethylation","DLK1","Dlk1<em1(IMPC)Wtsi> hom early",30.66,"HP:0004904,HP:0001513","MP:0003961,MP:0005560"
"ORPHA:254534","Kagami-Ogata Syndrome Due To Maternal 14Q32.2 Hypermethylation","DLK1","Dlk1<em1(IMPC)Wtsi> hom early",21.73,"HP:0001537,HP:0001518,HP:0001520,HP:0001539","MP:0003961,MP:0010024"
"ORPHA:254892","Autosomal Dominant Progressive External Ophthalmoplegia","SLC25A4","Slc25a4<tm1a(EUCOMM)Wtsi> hom early",41.06,"HP:0000853,HP:0001712,HP:0000819,HP:0000939,HP:0000836,HP:0003236,HP:0001952,HP:0001644,HP:0000821","MP:0000194,MP:0002968,MP:0003020,MP:0005292,MP:0002833,MP:0002079,MP:0005565,MP:0004613"
"ORPHA:255138","Pyruvate Dehydrogenase E1-Beta Deficiency","PDHB","Pdhb<em1(IMPC)Bay> hom embryo",32.64,"HP:0001511","MP:0001697,MP:0003984"
"ORPHA:2554","Ear-Patella-Short Stature Syndrome","ORC1","Orc1<tm1a(KOMP)Wtsi> het early",21.26,"HP:0001363,HP:0100490,HP:0005692,HP:0001508","MP:0010025,MP:0010123,MP:0003960,MP:0000062"
"ORPHA:2576","Mulibrey Nanism","TRIM37","Trim37<em1(IMPC)Marc> hom early",17.59,"HP:0004326","MP:0003961"
"ORPHA:2584","Classic Mycosis Fungoides","TNFRSF1B","Tnfrsf1b<tm1a(EUCOMM)Wtsi> hom early",33.275,"HP:0004332,HP:0001744","MP:0005014,MP:0005018"
"ORPHA:2584","Classic Mycosis Fungoides","CD28","Cd28<tm1a(EUCOMM)Hmgu> hom early",35.185,"HP:0004332,HP:0001744","MP:0008074,MP:0005018,MP:0000218"
"ORPHA:2591","Infantile Myofibromatosis","PDGFRB","Pdgfrb<tm1b(EUCOMM)Hmgu> het early",18.82,"HP:0002894,HP:0003072","MP:0002059,MP:0001552"
"ORPHA:2591","Infantile Myofibromatosis","NOTCH3","Notch3<tm1.1(KOMP)Vlcg> hom early",23.665,"HP:0002894,HP:0000077","MP:0004952,MP:0003068,MP:0003402"
"ORPHA:2598","Mitochondrial Myopathy And Sideroblastic Anemia","PUS1","Pus1<em1(IMPC)J> hom late",33.58,"HP:0009743","MP:0005287,MP:0005176,MP:0001340"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFS3","Ndufs3<tm1a(EUCOMM)Wtsi> het early",38.825,"HP:0000819,HP:0002240,HP:0001508,HP:0001639,HP:0003542,HP:0001943","MP:0001566,MP:0000194,MP:0005559,MP:0005179,MP:0005553,MP:0003960,MP:0005419,MP:0002833,MP:0005633,MP:0000186"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFS1","Ndufs1<tm1b(EUCOMM)Hmgu> het early",35.92,"HP:0001254,HP:0003542,HP:0001251","MP:0002757,MP:0000194,MP:0005553,MP:0011886,MP:0001402,MP:0005633,MP:0001566"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFS7","Ndufs7<tm1b(EUCOMM)Hmgu> het early",22.075,"HP:0001138,HP:0000543","MP:0011965"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFS7","Ndufs7<tm1b(EUCOMM)Hmgu> het embryo",29.41,"HP:0001511","MP:0003984"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFS7","Ndufs7<tm1b(EUCOMM)Hmgu> hom embryo",29.955,"HP:0001511","MP:0001697,MP:0003984"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFB9","Ndufb9<tm1b(EUCOMM)Hmgu> het early",27.615,"HP:0000819,HP:0003542,HP:0000114,HP:0001943","MP:0002079,MP:0002135,MP:0002966"
"ORPHA:2609","Isolated Complex I Deficiency","TIMMDC1","Timmdc1<tm1b(EUCOMM)Wtsi> het early",17.985,"HP:0003542","MP:0002941"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFS2","Ndufs2<em1(IMPC)Tcp> het embryo",17.915,"HP:0001511","MP:0001697"
"ORPHA:2609","Isolated Complex I Deficiency","FOXRED1","Foxred1<em1(IMPC)Bay> het early",19.025,"HP:0002240","MP:0004952"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFA6","Ndufa6<em1(IMPC)Bay> het early",19.79,"HP:0001639","MP:0005333,MP:0002953,MP:0010506"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFAF8","Ndufaf8<em1(IMPC)Bay> het embryo",30.115,"HP:0001511","MP:0001697,MP:0003984"
"ORPHA:2609","Isolated Complex I Deficiency","NDUFAF8","Ndufaf8<em1(IMPC)Bay> hom embryo",31.26,"HP:0001511,HP:0001639","MP:0001697,MP:0000266,MP:0003984"
"ORPHA:261183","15Q11.2 Microdeletion Syndrome","TUBG1","Tubg1<tm1dIcs> het early",24.155,"HP:0001251","MP:0001402"
"ORPHA:2612","Linear Nevus Sebaceus Syndrome","NRAS","Nras<tm1b(EUCOMM)Hmgu> het early",15.39,"HP:0002816","MP:0002764"
"ORPHA:261250","16Q24.3 Microdeletion Syndrome","ANKRD11","Ankrd11<Yod> het early",17.975,"HP:0000609","MP:0002792"
"ORPHA:261250","16Q24.3 Microdeletion Syndrome","ANKRD11","Ankrd11<tm1b(EUCOMM)Wtsi> het early",20.015,"HP:0000365,HP:0000411,HP:0000609","MP:0002699,MP:0004738"
"ORPHA:261279","17Q23.1Q23.2 Microdeletion Syndrome","TBX4","Tbx4<tm4b(EUCOMM)Wtsi> hom embryo",18.8,"HP:0001511","MP:0001697"
"ORPHA:2616","3M Syndrome","CUL7","Cul7<tm1a(EUCOMM)Wtsi> het early",18.52,"HP:0005692","MP:0000063"
"ORPHA:2616","3M Syndrome","CCDC8","Ccdc8<em1(IMPC)Tcp> het early",12.65,"HP:0000682","MP:0010024"
"ORPHA:261652","Kleefstra Syndrome Due To A Point Mutation","EHMT1","Ehmt1<tm1b(EUCOMM)Hmgu> het early",32.935,"HP:0100716,HP:0000519,HP:0001520,HP:0001508","MP:0003960,MP:0001417,MP:0002797,MP:0001319,MP:0001363,MP:0001314,MP:0001322"
"ORPHA:263297","Glycogen Storage Disease With Severe Cardiomyopathy Due To Glycogenin Deficiency","GYG1","Gyg<tm1b(KOMP)Wtsi> het early",27.195,"HP:0001638,HP:0031319,HP:0005144,HP:0001714","MP:0002953"
"ORPHA:263455","Congenital Hyperinsulinism Due To Hnf4A Deficiency","HNF4A","Hnf4a<tm1b(EUCOMM)Hmgu> het early",25.675,"HP:0004359,HP:0004912","MP:0001556,MP:0005344,MP:0005178"
"ORPHA:263455","Congenital Hyperinsulinism Due To Hnf4A Deficiency","HNF4A","Hnf4a<tm1b(EUCOMM)Hmgu> het late",31.32,"HP:0003162,HP:0001998,HP:0003076,HP:0004510,HP:0000842,HP:0000825,HP:0001985","MP:0005292,MP:0005355"
"ORPHA:263455","Congenital Hyperinsulinism Due To Hnf4A Deficiency","HNF4A","Hnf4a<tm1b(EUCOMM)Hmgu> het middle",24.97,"HP:0001520,HP:0004324","MP:0001262"
"ORPHA:263487","Cog5-Cdg","COG5","Cog5<em1(IMPC)Ccpcz> het early",38.9,"HP:0001433,HP:0100490,HP:0002240,HP:0009473,HP:0040019,HP:0002857","MP:0000274,MP:0002110,MP:0000691,MP:0000689"
"ORPHA:2637","Microcephalic Osteodysplastic Primordial Dwarfism Type Ii","PCNT","Pcnt<em1(IMPC)Mbp> het early",23.495,"HP:0000055,HP:0000826","MP:0001147,MP:0001146"
"ORPHA:2637","Microcephalic Osteodysplastic Primordial Dwarfism Type Ii","PCNT","Pcnt<em1(IMPC)Mbp> hom embryo",30.675,"HP:0003498,HP:0001511","MP:0003984"
"ORPHA:2639","Fibular Aplasia-Complex Brachydactyly Syndrome","GDF5","Gdf5<em1(IMPC)H> hom early",44.795,"HP:0007598,HP:0006492,HP:0001172,HP:0003272,HP:0005048,HP:0005930,HP:0002818,HP:0001376,HP:0040071,HP:0002992,HP:0008368,HP:0001156","MP:0000062,MP:0002110,MP:0000572,MP:0000550"
"ORPHA:2639","Fibular Aplasia-Complex Brachydactyly Syndrome","BMPR1B","Bmpr1b<em1(IMPC)Mbp> hom early",26.69,"HP:0007598,HP:0005048,HP:0002818,HP:0040071,HP:0001172,HP:0008368,HP:0001156","MP:0000572"
"ORPHA:2645","Osteoglosphonic Dysplasia","FGFR1","Fgfr1<tm1.1(KOMP)Vlcg> hom embryo",18.67,"HP:0008905,HP:0003510","MP:0003984"
"ORPHA:264580","Glycogen Storage Disease Due To Liver Phosphorylase Kinase Deficiency","PHKG2","Phkg2<tm1.1(KOMP)Vlcg> het early",32.235,"HP:0030272,HP:0001744,HP:0001903","MP:0005564,MP:0003131,MP:0002608"
"ORPHA:26793","Very Long Chain Acyl-Coa Dehydrogenase Deficiency","ACADVL","Acadvl<em1(IMPC)H> hom early",34.695,"HP:0001985","MP:0013278,MP:0005293"
"ORPHA:269","Facioscapulohumeral Dystrophy","SMCHD1","Smchd1<em1(IMPC)Tcp> hom early",20.915,"HP:0008046","MP:0006243"
"ORPHA:2704","Ochoa Syndrome","HPSE2","Hpse2<em1(IMPC)J> het early",27.5,"HP:0001959","MP:0001399"
"ORPHA:2707","Oculocerebrofacial Syndrome, Kaufman Type","UBE3B","Ube3b<Gt(RRJ142)Byg> hom early",29.97,"HP:0001508","MP:0001262"
"ORPHA:2707","Oculocerebrofacial Syndrome, Kaufman Type","UBE3B","Ube3b<em1(IMPC)Bay> het early",44.18,"HP:0001135,HP:0001139,HP:0000587,HP:0000648,HP:0000482","MP:0011962,MP:0001303,MP:0001312,MP:0001307,MP:0004222,MP:0003733,MP:0011960,MP:0001322"
"ORPHA:274","Bernard-Soulier Syndrome","GP9","Gp9<tm1.1(KOMP)Vlcg> hom early",55.67,"HP:0040185,HP:0001902,HP:0011879,HP:0011871","MP:0002606,MP:0002599"
"ORPHA:274","Bernard-Soulier Syndrome","GP1BB","Gp1bb<tm1.1(KOMP)Vlcg> hom early",57.05,"HP:0040185,HP:0011879,HP:0011871,HP:0001902,HP:0000132","MP:0001147,MP:0002599,MP:0003179,MP:0002590"
"ORPHA:2745","Opitz Gbbb Syndrome","MID1","Mid1<em1(IMPC)Mbp> hem early",27.79,"HP:0000126,HP:0100879,HP:0000076,HP:0000079,HP:0000047","MP:0002135,MP:0003068,MP:0003604"
"ORPHA:2745","Opitz Gbbb Syndrome","MID1","Mid1<em1(IMPC)Mbp> het early",25.445,"HP:0000126,HP:0000023,HP:0001629,HP:0001631,HP:0001537,HP:0100879,HP:0001627,HP:0001539,HP:0001655,HP:0000776,HP:0000076,HP:0000047","MP:0002135,MP:0010025,MP:0002989,MP:0002833"
"ORPHA:2745","Opitz Gbbb Syndrome","MID1","Mid1<em1(IMPC)Mbp> hom early",11.945,"HP:0100879","MP:0000691"
"ORPHA:2751","Orofaciodigital Syndrome Type 2","NEK1","Nek1<em1(IMPC)Bay> hom early",50.075,"HP:0001161,HP:0006042,HP:0009826,HP:0005873,HP:0006695,HP:0007768,HP:0005736,HP:0006101,HP:0001841,HP:0010100,HP:0040019,HP:0004987,HP:0001162,HP:0010055,HP:0000347,HP:0010068,HP:0010230,HP:0009776","MP:0002764,MP:0011965,MP:0003921,MP:0004509,MP:0003731"
"ORPHA:2753","Orofaciodigital Syndrome Type 4","TCTN3","Tctn3<em1(IMPC)J> hom embryo",34.535,"HP:0100490,HP:0002970,HP:0006101,HP:0001511,HP:0001162,HP:0005772,HP:0001177,HP:0001171","MP:0001697,MP:0000562"
"ORPHA:2754","Orofaciodigital Syndrome Type 6","KIAA0753","4933427D14Rik<tm1.1(KOMP)Vlcg> het early",21.875,"HP:0001627","MP:0002833"
"ORPHA:2754","Orofaciodigital Syndrome Type 6","TCTN3","Tctn3<em1(IMPC)J> hom embryo",44.85,"HP:0001161,HP:0100258,HP:0100260,HP:0001159,HP:0040019,HP:0001829,HP:0006145,HP:0001156","MP:0000562"
"ORPHA:2754","Orofaciodigital Syndrome Type 6","TOPORS","Topors<em1(IMPC)J> hom early",17.02,"HP:0000368,HP:0000405","MP:0004738"
"ORPHA:275864","Behavioral Variant Of Frontotemporal Dementia","PSEN1","Psen1<tm1.1(KOMP)Vlcg> het early",42.485,"HP:0000719,HP:0000741,HP:0012671,HP:0000737,HP:0030213,HP:0000718","MP:0020870"
"ORPHA:275864","Behavioral Variant Of Frontotemporal Dementia","MAPT","Mapt<tm1b(EUCOMM)Hmgu> hom early",43.595,"HP:0000741,HP:0000711,HP:0000734,HP:0012671,HP:0002145,HP:0000737,HP:0002354,HP:0001268,HP:0030213,HP:0000718","MP:0011941,MP:0001417"
"ORPHA:275864","Behavioral Variant Of Frontotemporal Dementia","CHMP2B","Chmp2b<em1(IMPC)Mbp> het early",44.76,"HP:0000719,HP:0000741,HP:0012671,HP:0000737,HP:0030213,HP:0000718","MP:0020420"
"ORPHA:276152","Multiple Endocrine Neoplasia Type 4","CDKN1B","Cdkn1b<em2(IMPC)H> hom early",28.4,"HP:0100522,HP:0030688,HP:0008283,HP:0012197,HP:0003118,HP:0012091,HP:0030445,HP:0012334,HP:0100570,HP:0000825,HP:0100634,HP:0003072","MP:0008259,MP:0002968,MP:0013279,MP:0002644,MP:0004952"
"ORPHA:276432","Ogden Syndrome","NAA10","Naa10<em1(IMPC)Mbp> hem early",37.315,"HP:0002213,HP:0000028,HP:0100840","MP:0001147,MP:0001146,MP:0002075"
"ORPHA:276432","Ogden Syndrome","NAA10","Naa10<em1(IMPC)Mbp> hem late",36.295,"HP:0000028,HP:0001629,HP:0002213,HP:0002119,HP:0100840","MP:0001891,MP:0000639,MP:0002997,MP:0002075,MP:0002834,MP:0002059"
"ORPHA:276432","Ogden Syndrome","NAA10","Naa10<em1(IMPC)Mbp> hem middle",31.005,"HP:0002213,HP:0100840","MP:0002075"
"ORPHA:276432","Ogden Syndrome","NAA10","Naa10<em1(IMPC)Mbp> hom early",32.945,"HP:0000023,HP:0002213,HP:0000028,HP:0100840","MP:0010025,MP:0002075,MP:0001120"
"ORPHA:276432","Ogden Syndrome","NAA10","Naa10<em1(IMPC)Mbp> hom late",25.51,"HP:0000028,HP:0001629","MP:0000274,MP:0000266,MP:0001126"
"ORPHA:276432","Ogden Syndrome","NAA10","Naa10<em1(IMPC)Mbp> hom middle",30.93,"HP:0002213,HP:0100840","MP:0002075"
"ORPHA:276435","Lower Motor Neuron Syndrome With Late-Adult Onset","CHCHD10","Chchd10<em1(IMPC)Mbp> hom early",23.655,"HP:0003236","MP:0001566"
"ORPHA:276435","Lower Motor Neuron Syndrome With Late-Adult Onset","CHCHD10","Chchd10<em1(IMPC)H> hom early",27.74,"HP:0003236","MP:0005553,MP:0005565,MP:0005627"
"ORPHA:276575","Autosomal Dominant Hyperinsulinism Due To Sur1 Deficiency","ABCC8","Abcc8<em1(IMPC)J> hom early",43.465,"HP:0003162,HP:0000842,HP:0002173,HP:0100651,HP:0001985,HP:0000825,HP:0001520","MP:0003960,MP:0005293"
"ORPHA:276580","Autosomal Dominant Hyperinsulinism Due To Kir6.2 Deficiency","KCNJ11","Kcnj11<tm1b(EUCOMM)Wtsi> hom early",48.25,"HP:0003162,HP:0009800,HP:0004924,HP:0000842,HP:0002173,HP:0000825,HP:0001985,HP:0100651","MP:0013278,MP:0005293"
"ORPHA:276621","Sporadic Pheochromocytoma/Secreting Paraganglioma","DNMT3A","Dnmt3a<tm1b(KOMP)Wtsi> het early",17.1,"HP:0003072,HP:0001824","MP:0005179,MP:0003961,MP:0000186"
"ORPHA:276621","Sporadic Pheochromocytoma/Secreting Paraganglioma","SDHB","Sdhb<tm1b(EUCOMM)Hmgu> het early",17.955,"HP:0000093,HP:0003639,HP:0000096,HP:0011979,HP:0003345,HP:0000790","MP:0002135"
"ORPHA:2771","Bruck Syndrome","FKBP10","Fkbp10<tm2a(EUCOMM)Wtsi> het early",35.785,"HP:0002804,HP:0000939,HP:0001387,HP:0002757","MP:0002896"
"ORPHA:2771","Bruck Syndrome","PLOD2","Plod2<em1(IMPC)J> het late",16.36,"HP:0001059","MP:0005544"
"ORPHA:2789","Lateral Meningocele Syndrome","NOTCH3","Notch3<tm1.1(KOMP)Vlcg> hom early",22.63,"HP:0001629","MP:0000274,MP:0000266,MP:0002833"
"ORPHA:280","Wolf-Hirschhorn Syndrome","NELFA","Nelfa<em1(IMPC)Tcp> het early",21.355,"HP:0001631,HP:0001654,HP:0001671,HP:0005264,HP:0003363","MP:0004952,MP:0002833"
"ORPHA:2801","Juvenile Paget Disease","TNFRSF11B","Tnfrsf11b<em1(IMPC)Mbp> hom early",23.61,"HP:0000648,HP:0002149,HP:0000365","MP:0001566,MP:0002968,MP:0004738"
"ORPHA:280195","Septopreoptic Holoprosencephaly","DLL1","Dll1<tm1Gos> het early",30.525,"HP:0002015,HP:0100710","MP:0001399,MP:0012311"
"ORPHA:280200","Microform Holoprosencephaly","DLL1","Dll1<tm1Gos> het early",24.44,"HP:0009800,HP:0002099","MP:0002337,MP:0005586,MP:0005560"
"ORPHA:280200","Microform Holoprosencephaly","SUFU","Sufu<tm1b(KOMP)Wtsi> het early",25.705,"HP:0002247,HP:0000175","MP:0000470"
"ORPHA:280200","Microform Holoprosencephaly","SUFU","Sufu<tm1b(KOMP)Wtsi> hom embryo",38.37,"HP:0001360,HP:0004322,HP:0001511","MP:0003984,MP:0001697,MP:0003720,MP:0003864,MP:0006108,MP:0003232"
"ORPHA:280200","Microform Holoprosencephaly","FGFR1","Fgfr1<tm1.1(KOMP)Vlcg> hom embryo",31.555,"HP:0001511,HP:0004322","MP:0001697,MP:0003984"
"ORPHA:280200","Microform Holoprosencephaly","SHH","Shh<tm1b(EUCOMM)Wtsi> het early",29.925,"HP:0009800","MP:0005293"
"ORPHA:280200","Microform Holoprosencephaly","NODAL","Nodal<tm1b(EUCOMM)Wtsi> het early",19.665,"HP:0000612","MP:0005542"
"ORPHA:280365","Autosomal Semi-Dominant Severe Lipodystrophic Laminopathy","LMNA","Lmna<tm1b(EUCOMM)Wtsi> het early",35.815,"HP:0001870,HP:0000819,HP:0009771,HP:0000855,HP:0000347,HP:0008968","MP:0002764,MP:0005292"
"ORPHA:280633","Multiple Congenital Anomalies-Hypotonia-Seizures Syndrome","PIGN","Pign<em1(IMPC)Mbp> het early",34.345,"HP:0000126,HP:0000072,HP:0008676,HP:0001667,HP:0002015,HP:0000034","MP:0002135,MP:0001148,MP:0000691,MP:0001399,MP:0001146,MP:0002989"
"ORPHA:280633","Multiple Congenital Anomalies-Hypotonia-Seizures Syndrome","PIGN","Pign<em1(IMPC)Mbp> hom embryo",28.635,"HP:0000269,HP:0010880","MP:0011495,MP:0001785"
"ORPHA:280763","Severe Intellectual Disability And Progressive Spastic Paraplegia","AP4E1","Ap4e1<tm1a(KOMP)Wtsi> hom early",31.545,"HP:0002761,HP:0025502,HP:0002515,HP:0002355","MP:0001402,MP:0003960,MP:0000062"
